aggregatable,aiPredictionField,autoNumber,byteLength,calculated,calculatedFormula,cascadeDelete,caseSensitive,compoundFieldName,controllerName,createable,custom,defaultValue,defaultValueFormula,defaultedOnCreate,dependentPicklist,deprecatedAndHidden,digits,displayLocationInDecimal,encrypted,externalId,extraTypeInfo,filterable,filteredLookupInfo,formulaTreatNullNumberAsZero,groupable,highScaleNumber,htmlFormatted,idLookup,inlineHelpText,label,length,mask,maskType,name,nameField,namePointing,nillable,permissionable,picklistValues,polymorphicForeignKey,precision,queryByDistance,referenceTargetField,referenceTo,relationshipName,relationshipOrder,restrictedDelete,restrictedPicklist,scale,searchPrefilterable,soapType,sortable,type,unique,updateable,writeRequiresMasterRead
True,False,False,0,False,,False,False,,,True,True,,,False,False,False,0,False,False,False,,True,,False,False,False,False,False,,2014 Closed Won Partner ARCHIVE,0,,,X2014_Closed_Won_Partner_ARCHIVE__c,False,False,True,True,[],False,18,False,,[],,,False,False,2,False,xsd:double,True,currency,False,True,False
True,False,False,0,False,,False,False,,,True,True,,,False,False,False,0,False,False,False,,True,,False,False,False,False,False,,2015 Closed Won Partner ARCHIVE,0,,,X2015_Closed_Won_Partner_ARCHIVE__c,False,False,True,True,[],False,18,False,,[],,,False,False,2,False,xsd:double,True,currency,False,True,False
True,False,False,0,True,,False,False,,,False,True,,,False,False,False,0,False,False,False,,True,,False,False,False,False,False,,Amount Sold PARTNER RU ALL,0,,,Amount_Sold_PARTNER_RU_ALL__c,False,False,True,True,[],False,18,False,,[],,,False,False,2,False,xsd:double,True,currency,False,False,False
True,False,False,765,False,,False,False,,,True,True,,,False,False,False,0,False,False,False,,True,,False,True,False,False,False,,syncedCompanyName,255,,,syncedCompanyName__c,False,False,True,True,[],False,0,False,,[],,,False,False,0,False,xsd:string,True,string,False,True,False
True,False,False,0,True,Amount_Sold_PARTNER_RU_ALL__c +  Amount_Closed_RU_ALL__c,False,False,,,False,True,,,False,False,False,0,False,False,False,,True,,True,False,False,False,False,,Amount Closed All,0,,,Amount_Closed_All__c,False,False,True,True,[],False,18,False,,[],,,False,False,2,False,xsd:double,True,currency,False,False,False
True,False,False,765,False,,False,False,,,True,True,,,False,False,False,0,False,False,False,,True,,False,True,False,False,False,,syncedAccountOwnerName,255,,,syncedAccountOwnerName__c,False,False,True,True,[],False,0,False,,[],,,False,False,0,False,xsd:string,True,string,False,True,False
True,False,False,0,False,,False,False,,,True,True,,,False,False,False,0,False,False,False,,True,,False,False,False,False,False,,Number of Prospect Logs 2010 2013,0,,,Number_of_Prospect_Logs_2010_2013__c,False,False,True,True,[],False,18,False,,[],,,False,False,0,False,xsd:double,True,double,False,True,False
True,False,False,3900,True,"IF(
NOT( ISBLANK( Company_Name3__c ) )
, 

Company_Name3__c + "" - "" +  FirstName + "" "" +  LastName , 

FirstName + "" "" +  LastName

)",False,False,,,False,True,,,False,False,False,0,False,False,False,,True,,True,False,False,False,False,,Customer Name,1300,,,Customer_Name__c,False,False,True,True,[],False,0,False,,[],,,False,False,0,False,xsd:string,True,string,False,False,False
True,False,False,0,True,,False,False,,,False,True,,,False,False,False,0,False,False,False,,True,,False,False,False,False,False,,Total Profit Sold,0,,,Total_Profit_Sold__c,False,False,True,True,[],False,18,False,,[],,,False,False,2,False,xsd:double,True,currency,False,False,False
True,False,False,765,False,,False,False,,,True,True,,,False,False,False,0,False,False,False,,True,,False,True,False,False,False,,syncedRmfpDivision,255,,,syncedRmfpDivision__c,False,False,True,True,[],False,0,False,,[],,,False,False,0,False,xsd:string,True,string,False,True,False
True,False,False,765,False,,False,False,,,True,True,,,False,False,False,0,False,False,False,,True,,False,True,False,False,False,,syncedAccountOwnerEmail,255,,,syncedAccountOwnerEmail__c,False,False,True,True,[],False,0,False,,[],,,False,False,0,False,xsd:string,True,string,False,True,False
True,False,False,765,False,,False,False,,,True,True,,,False,False,False,0,False,False,False,plaintextarea,True,,False,True,False,False,False,,syncedStreet,255,,,syncedStreet__c,False,False,True,True,[],False,0,False,,[],,,False,False,0,False,xsd:string,True,textarea,False,True,False
True,False,False,765,False,,False,False,,,True,True,,,False,False,False,0,False,False,False,,True,,False,True,False,False,False,,syncedCity,255,,,syncedCity__c,False,False,True,True,[],False,0,False,,[],,,False,False,0,False,xsd:string,True,string,False,True,False
True,False,False,765,False,,False,False,,,True,True,,,False,False,False,0,False,False,False,,True,,False,True,False,False,False,,syncedState,255,,,syncedState__c,False,False,True,True,[],False,0,False,,[],,,False,False,0,False,xsd:string,True,string,False,True,False
True,False,False,765,False,,False,False,,,True,True,,,False,False,False,0,False,False,False,,True,,False,True,False,False,False,,syncedZipcode,255,,,syncedZipcode__c,False,False,True,True,[],False,0,False,,[],,,False,False,0,False,xsd:string,True,string,False,True,False
True,False,False,3900,True,"IF(
OR(
 syncedFirstName__c  <>  FirstName ,
 syncedLastName__c  <>  LastName ,
 syncedPhoneNumber__c <>  Phone ,
 syncedMobilePhone__c <>   Mobile_1__c  ,
 syncedEmail__c <>  PersonEmail ,
 syncedRmfpDivision__c <>  RMFP_Divison_Reporting__c ,
 syncedStreet__c <>  BillingStreet ,
 syncedCity__c <>  BillingCity ,
 syncedState__c <>   BillingState ,
 syncedZipcode__c <>  BillingPostalCode ,
 syncedCompanyName__c <>  Company_Name3__c ,
 syncedAccountOwnerName__c <>  account_owner_fullname__c ,
 syncedAccountOwnerEmail__c <>  owner_email__c 

)
,
""YES"",
""NO""
)",False,False,,,False,True,,,False,False,False,0,False,False,False,,True,,True,False,False,False,False,,syncAccount,1300,,,syncAccount__c,False,False,True,True,[],False,0,False,,[],,,False,False,0,False,xsd:string,True,string,False,False,False
True,False,False,3900,True,"Owner.FirstName  & "" "" &  Owner.LastName",False,False,,,False,True,,,False,False,False,0,False,False,False,,True,,True,False,False,False,False,,account owner fullname,1300,,,account_owner_fullname__c,False,False,True,True,[],False,0,False,,[],,,False,False,0,False,xsd:string,True,string,False,False,False
True,False,False,3900,True,Owner.Email,False,False,,,False,True,,,False,False,False,0,False,False,False,,True,,True,False,False,False,False,,owner_email,1300,,,owner_email__c,False,False,True,True,[],False,0,False,,[],,,False,False,0,False,xsd:string,True,string,False,False,False
True,False,False,765,False,,False,False,,,True,True,,,False,False,False,0,False,False,False,,True,,False,True,False,False,False,,syncedMobilePhone,255,,,syncedMobilePhone__c,False,False,True,True,[],False,0,False,,[],,,False,False,0,False,xsd:string,True,string,False,True,False
True,False,False,0,True,NOW() - CreatedDate,False,False,,,False,True,,,False,False,False,0,False,False,False,,True,,True,False,False,False,False,,Account Age (Days),0,,,Account_Age__c,False,False,True,True,[],False,18,False,,[],,,False,False,0,False,xsd:double,True,double,False,False,False
True,False,False,9,False,,False,False,,,True,True,,,False,False,False,0,False,False,False,,True,,False,True,False,False,False,,Has_WR_Q1_2022_Contractor_Opp,3,,,Has_WR_Q1_2022_Contractor_Opp__c,False,False,True,True,[],False,0,False,,[],,,False,False,0,False,xsd:string,True,string,False,True,False
True,False,False,3900,True,LOWER(PersonEmail),False,False,,,False,True,,,False,False,False,0,False,False,False,,True,,True,False,False,False,False,,email lower case formula,1300,,,email_lower_case_formula__c,False,False,True,True,[],False,0,False,,[],,,False,False,0,False,xsd:string,True,string,False,False,False
True,False,False,0,True,Amount_Sold_PARTNER_RU_ALL__c + Amount_Closed_RU_ALL__c,False,False,,,False,True,,,False,False,False,0,False,False,False,,True,,True,False,False,False,False,,2017 Amount Closed,0,,,X2017_Amount_Closed__c,False,False,True,True,[],False,18,False,,[],,,False,False,2,False,xsd:double,True,currency,False,False,False
True,False,False,18,False,,False,False,,,True,True,,,False,False,False,0,False,False,False,,True,,False,True,False,False,False,,Last Opp Sold By Rep,18,,,Last_Opp_Sold_By_Rep__c,False,False,True,True,[],False,0,False,,['User'],Last_Opp_Sold_By_Rep__r,,False,False,0,True,tns:ID,True,reference,False,True,False
False,False,False,0,False,,False,False,,,True,True,False,,True,False,False,0,False,False,False,,True,,False,True,False,False,False,,Do Not Send Review Request,0,,,Do_Not_Send_Review_Request__c,False,False,False,True,[],False,0,False,,[],,,False,False,0,False,xsd:boolean,True,boolean,False,True,False
True,False,False,0,True,BillingLongitude,False,False,,,False,True,,,False,False,False,0,False,False,False,,True,,True,False,False,False,False,,test lat,0,,,test_lat__c,False,False,True,True,[],False,18,False,,[],,,False,False,4,False,xsd:double,True,double,False,False,False
True,False,False,3900,True,"IF(
ISPICKVAL( Last_Opp_Sold_By_Rep__r.rmfp_division_for_reporting__c ,""Wheat Ridge"") ,
""Wheat Ridge"",
IF(
ISPICKVAL( Last_Opp_Sold_By_Rep__r.rmfp_division_for_reporting__c ,""Tabor"") ,
""Tabor"",
IF(
ISPICKVAL( Last_Opp_Sold_By_Rep__r.rmfp_division_for_reporting__c ,""Colorado Springs"") ,
""Colorado Springs"",
IF(
ISPICKVAL( Last_Opp_Sold_By_Rep__r.rmfp_division_for_reporting__c ,""Outside Sales"") ,
""Outside Sales"",
""NA""
)
)
)
)",False,False,,,False,True,,,False,False,False,0,False,False,False,,True,,True,False,False,False,False,,Last Opp Sold By Division,1300,,,Last_Opp_Sold_By_Division__c,False,False,True,True,[],False,0,False,,[],,,False,False,0,False,xsd:string,True,string,False,False,False
True,False,False,0,False,,False,False,,,True,True,,,False,False,False,0,False,False,False,,True,,False,False,False,False,False,,Amount_Closed_2011_RU_ARCHIVE,0,,,Amount_Closed_2011_RU_ARCHIVE__c,False,False,True,True,[],False,18,False,,[],,,False,False,2,False,xsd:double,True,currency,False,True,False
True,False,False,48,False,,False,False,,,True,True,,,False,False,False,0,False,False,False,,True,,False,True,False,False,False,,bistrack_customer_id,16,,,bistrack_customer_id__c,False,False,True,True,[],False,0,False,,[],,,False,False,0,False,xsd:string,True,string,False,True,False
True,False,False,0,True,X2018_Amount_Closed_ARCHIVE__c,False,False,,,False,True,,,False,False,False,0,False,False,False,,True,,True,False,False,False,False,,2018 Amount Closed,0,,,X2018_Amount_Closed__c,False,False,True,True,[],False,18,False,,[],,,False,False,2,False,xsd:double,True,currency,False,False,False
True,False,False,0,True,"( X2018_Amount_Closed__c  / (TODAY() - DATEVALUE(""2018-01-01"")))*365",False,False,,,False,True,,,False,False,False,0,False,False,False,,True,,True,False,False,False,False,,2018 Trending Amount Closed,0,,,X2018_Trending_Amount_Closed__c,False,False,True,True,[],False,18,False,,[],,,False,False,2,False,xsd:double,True,currency,False,False,False
False,False,False,0,True,Last_Opp_Sold_By_Rep__r.IsActive,False,False,,,False,True,,,True,False,False,0,False,False,False,,True,,True,True,False,False,False,,Last Opp Sold By Rep Status,0,,,Last_Opp_Sold_By_Rep_Status__c,False,False,False,True,[],False,0,False,,[],,,False,False,0,False,xsd:boolean,True,boolean,False,False,False
True,False,False,3900,True,"IF(
OR(

NOT(
ISBLANK( Company_Name3__c )
),

X150_Account_Base__c = True,

ISPICKVAL( Customer_Type__c ,""Contractor"")

),
""Contractor"", ""Retail"")",False,False,,,False,True,,,False,False,False,0,False,False,False,,True,,True,False,False,False,False,,Customer Type Formula,1300,,,Customer_Type_Formula__c,False,False,True,True,[],False,0,False,,[],,,False,False,0,False,xsd:string,True,string,False,False,False
True,False,False,3900,True,"IF(  
of_tax_exempt_forms_uploaded__c  > 0,
""YES"",
""NO""
)",False,False,,,False,True,,,False,False,False,0,False,False,False,,True,,True,False,False,False,False,,has exempt form,1300,,,has_exempt_form__c,False,False,True,True,[],False,0,False,,[],,,False,False,0,False,xsd:string,True,string,False,False,False
True,False,False,3900,True,"Owner.FirstName  & "" "" &  Owner.LastName",False,False,,,False,True,,,False,False,False,0,False,False,False,,True,,True,False,False,False,False,,Owner Name,1300,,,Owner_Name__c,False,False,True,True,[],False,0,False,,[],,,False,False,0,False,xsd:string,True,string,False,False,False
True,False,False,0,False,,False,False,,,True,True,,,False,False,False,0,False,False,False,,True,,False,False,False,False,False,,2018 Amount Closed ARCHIVE,0,,,X2018_Amount_Closed_ARCHIVE__c,False,False,True,True,[],False,18,False,,[],,,False,False,2,False,xsd:double,True,currency,False,True,False
True,False,False,0,True,,False,False,,,False,True,,,False,False,False,0,False,False,False,,True,,False,False,False,False,False,,2022 Profit Sold,0,,,X2022_Profit_Sold__c,False,False,True,True,[],False,18,False,,[],,,False,False,2,False,xsd:double,True,currency,False,False,False
True,False,False,3900,True,"IF(

 LastModifiedDate >  NOW() - 1, 

""YES"", 

""NO""

)",False,False,,,False,True,,,False,False,False,0,False,False,False,,True,,True,False,False,False,False,,update_account_sync,1300,,,update_account_sync__c,False,False,True,True,[],False,0,False,,[],,,False,False,0,False,xsd:string,True,string,False,False,False
False,False,False,0,False,,False,False,,,True,True,False,,True,False,False,0,False,False,False,,True,,False,True,False,False,False,,omit from google ads,0,,,omit_from_google_ads__c,False,False,False,True,[],False,0,False,,[],,,False,False,0,False,xsd:boolean,True,boolean,False,True,False
False,False,False,0,False,,False,False,,,True,True,False,,True,False,False,0,False,False,False,,True,,False,True,False,False,False,,is_rmr_lead,0,,,is_rmr_lead__c,False,False,False,True,[],False,0,False,,[],,,False,False,0,False,xsd:boolean,True,boolean,False,True,False
True,False,False,0,True,,False,False,,,False,True,,,False,False,False,0,False,False,False,,True,,False,False,False,False,False,,2021 Profit Sold,0,,,X2021_Profit_Sold__c,False,False,True,True,[],False,18,False,,[],,,False,False,2,False,xsd:double,True,currency,False,False,False
True,False,False,9,False,,False,False,,,True,True,,,False,False,False,0,False,False,False,,True,,False,True,False,False,False,,send sms alert,3,,,send_sms_alert__c,False,False,True,True,[],False,0,False,,[],,,False,False,0,False,xsd:string,True,string,False,True,False
True,False,False,3900,True,"IF( 
AND(
 LEN(Mobile_1__c) > 9,
NOT(ISBLANK( Mobile_1__c  ))
), 
Mobile_1__c, 
IF(
AND(
 LEN(Phone) > 9,
NOT(ISBLANK( Phone )) 
), 
Phone, 
""na""
)
)",False,False,,,False,True,,,False,False,False,0,False,False,False,,True,,True,False,False,False,False,,CR Phone,1300,,,CR_Phone__c,False,False,True,True,[],False,0,False,,[],,,False,False,0,False,xsd:string,True,string,False,False,False
True,False,False,0,True,,False,False,,,False,True,,,False,False,False,0,False,False,False,,True,,False,False,False,False,False,,2022 Profit Sold Partner,0,,,X2022_Profit_Sold_Partner__c,False,False,True,True,[],False,18,False,,[],,,False,False,2,False,xsd:double,True,currency,False,False,False
True,False,False,0,True,X2020_Amount_Closed_RU__c,False,False,,,False,True,,,False,False,False,0,False,False,False,,True,,True,False,False,False,False,,2020 Amount Closed,0,,,X2020_Amount_Closed__c,False,False,True,True,[],False,18,False,,[],,,False,False,2,False,xsd:double,True,currency,False,False,False
True,False,False,30,False,,False,False,,,True,True,,,False,False,False,0,False,False,False,,True,,False,True,False,False,False,,mobile_clean,10,,,mobile_clean__c,False,False,True,True,[],False,0,False,,[],,,False,False,0,False,xsd:string,True,string,False,True,False
True,False,False,3900,True,"IF( X150_Account_Base__c  = True,""YES"",""NO"")",False,False,,,False,True,,,False,False,False,0,False,False,False,,True,,True,False,False,False,False,,is 150 account base text,1300,,,is_150_account_base_text__c,False,False,True,True,[],False,0,False,,[],,,False,False,0,False,xsd:string,True,string,False,False,False
True,False,False,240,False,,False,False,,,True,True,,,False,False,False,0,False,False,False,,True,,False,True,False,False,False,,cc email,80,,,cc_email__c,False,False,True,True,[],False,0,False,,[],,,False,False,0,False,xsd:string,True,email,False,True,False
True,False,False,9,False,,False,False,,,True,True,,,False,False,False,0,False,False,False,,True,,False,True,False,False,False,,phone_updated,3,,,phone_updated__c,False,False,True,True,[],False,0,False,,[],,,False,False,0,False,xsd:string,True,string,False,True,False
True,False,True,90,False,,False,False,,,False,True,,,True,False,False,0,False,False,False,,True,,False,False,False,False,False,,Account Number,30,,,AccountNumber2__c,False,False,False,True,[],False,0,False,,[],,,False,False,0,False,xsd:string,True,string,False,False,False
True,False,False,3900,True,"IF(
 OR(
  CONTAINS(LOWER(FirstName),""test""),
  CONTAINS(LOWER(LastName),""test""),
  LastName=""*"",
  LastName=""**"",
  LastName=""-"",
LastName=""--"",
LastName=""---"",
LastName=""!"",
LastName=""....,"",
LastName=""!@#"",
LastName=""/w"",
LastName=""^"",
  LastName=""."",
  LastName="".."",
  LastName=""..."",
  LastName=""+"",
  LastName=""$"",
  LastName=""#"",
  LastName=""@"",
  LastName=""@@@"",
  LastName="")"",
  LastName=""1"",
  LastName="">>>"",
  LastName=""<<<"",
  LastName="".;"",
  LastName=""()"",
  CONTAINS(LastName,""_""),
  CONTAINS(LastName,""?""),

  CONTAINS(LOWER(FirstName),""Jefferssonsweer""),
  NOT(ISPICKVAL( Company_Status__c ,""Active"")),
  AND(ISBLANK( phone_clean__c ),ISBLANK( mobile_clean__c )) 
 ),
 ""NO"",
 ""YES""
)",False,False,,,False,True,,,False,False,False,0,False,False,False,,True,,True,False,False,False,False,,export to bistrack,1300,,,export_to_bistrack__c,False,False,True,True,[],False,0,False,,[],,,False,False,0,False,xsd:string,True,string,False,False,False
True,False,False,3900,True,PersonContactId,False,False,,,False,True,,,False,False,False,0,False,False,False,,True,,True,False,False,False,False,,personal contact id,1300,,,personal_contact_id__c,False,False,True,True,[],False,0,False,,[],,,False,False,0,False,xsd:string,True,string,False,False,False
True,False,False,0,False,,False,False,,,True,True,,,False,False,False,0,False,False,False,,True,,False,False,False,False,False,,2014 Amount Closed ARCHIVE,0,,,X2014_Amount_Closed_ARCHIVE__c,False,False,True,True,[],False,18,False,,[],,,False,False,2,False,xsd:double,True,currency,False,True,False
True,False,False,3900,True,"IF( RMFP_Divison_Reporting__c == ""Colorado Springs"", ""Colorado Springs"", ""Wheat Ridge"")",False,False,,,False,True,,,False,False,False,0,False,False,False,,True,,True,False,False,False,False,,bistrack_location,1300,,,bistrack_location__c,False,False,True,True,[],False,0,False,,[],,,False,False,0,False,xsd:string,True,string,False,False,False
True,False,False,3900,True,Id,False,False,,,False,True,,,False,False,False,0,False,False,False,,True,,True,False,False,False,False,,account_id_18char,1300,,,account_id_18char__c,False,False,True,True,[],False,0,False,,[],,,False,False,0,False,xsd:string,True,string,False,False,False
True,False,False,48,False,,False,False,,,True,True,,,False,False,False,0,False,False,False,,True,,False,True,False,False,False,,bistrack_customer_id_training,16,,,bistrack_customer_id_training__c,False,False,True,True,[],False,0,False,,[],,,False,False,0,False,xsd:string,True,string,False,True,False
True,False,False,3900,True,"IF(
AND(
 export_to_bistrack__c = ""YES"",
 ISBLANK( bistrack_customer_id_training__c ) 
)
,
""YES"",
""NO""
)",False,False,,,False,True,,,False,False,False,0,False,False,False,,True,,True,False,False,False,False,,add_to_bistrack,1300,,,add_to_bistrack__c,False,False,True,True,[],False,0,False,,[],,,False,False,0,False,xsd:string,True,string,False,False,False
True,False,False,3900,True,"IF(

NOT( ISBLANK( PersonMailingStreet  ) ) , 

 PersonMailingStreet , 

IF(

NOT( ISBLANK( BillingStreet  ) ) , 

 BillingStreet , 

""""

))",False,False,,,False,True,,,False,False,False,0,False,False,False,,True,,True,False,False,False,False,,mailing_or_billing_street,1300,,,mailing_or_billing_street__c,False,False,True,True,[],False,0,False,,[],,,False,False,0,False,xsd:string,True,string,False,False,False
True,False,False,0,True,,False,False,,,False,True,,,False,False,False,0,False,False,False,,True,,False,False,False,False,False,,# Opps Created,0,,,Number_of_Opps_Created__c,False,False,True,True,[],False,18,False,,[],,,False,False,0,False,xsd:double,True,double,False,False,False
True,False,False,0,True,,False,False,,,False,True,,,False,False,False,0,False,False,False,,True,,False,False,False,False,False,,2021 Amount Sold PARTNER RU,0,,,X2021_Amount_Sold_PARTNER_RU__c,False,False,True,True,[],False,18,False,,[],,,False,False,2,False,xsd:double,True,currency,False,False,False
True,False,False,0,True,X2021_Amount_Closed_RU__c + X2021_Amount_Sold_PARTNER_RU__c,False,False,,,False,True,,,False,False,False,0,False,False,False,,True,,True,False,False,False,False,,2021 Amount Closed,0,,,X2021_Amount_Closed__c,False,False,True,True,[],False,18,False,,[],,,False,False,2,False,xsd:double,True,currency,False,False,False
True,False,False,0,True,,False,False,,,False,True,,,False,False,False,0,False,False,False,,True,,False,False,False,False,False,,2022 Amount Sold PARTNER RU,0,,,X2022_Amount_Sold_PARTNER_RU__c,False,False,True,True,[],False,18,False,,[],,,False,False,2,False,xsd:double,True,currency,False,False,False
True,False,False,0,True,X2022_Amount_Closed_RU__c + X2022_Amount_Sold_PARTNER_RU__c,False,False,,,False,True,,,False,False,False,0,False,False,False,,True,,True,False,False,False,False,,2022 Amount Closed,0,,,X2022_Amount_Closed__c,False,False,True,True,[],False,18,False,,[],,,False,False,2,False,xsd:double,True,currency,False,False,False
True,False,False,9,False,,False,False,,,True,True,,,False,False,False,0,False,False,False,,True,,False,True,False,False,False,,Has_Tabor_Q1_2022_Contractor_Opp,3,,,Has_Tabor_Q1_2022_Contractor_Opp__c,False,False,True,True,[],False,0,False,,[],,,False,False,0,False,xsd:string,True,string,False,True,False
True,False,False,0,True,,False,False,,,False,True,,,False,False,False,0,False,False,False,,True,,False,False,False,False,False,,Decking Profit Sold,0,,,Decking_Profit_Sold__c,False,False,True,True,[],False,18,False,,[],,,False,False,2,False,xsd:double,True,currency,False,False,False
True,False,False,0,True,,False,False,,,False,True,,,False,False,False,0,False,False,False,,True,,False,False,False,False,False,,2021 # Opps Sold,0,,,X2021_Opps_Sold__c,False,False,True,True,[],False,18,False,,[],,,False,False,0,False,xsd:double,True,double,False,False,False
True,False,False,0,True,,False,False,,,False,True,,,False,False,False,0,False,False,False,,True,,False,False,False,False,False,,2022 # Opps Sold,0,,,X2022_Opps_Sold__c,False,False,True,True,[],False,18,False,,[],,,False,False,0,False,xsd:double,True,double,False,False,False
True,False,False,765,False,,False,False,,,True,True,,,False,False,False,0,False,False,False,plaintextarea,True,,False,True,False,False,False,,most recent gclid,255,,,most_recent_gclid__c,False,False,True,True,[],False,0,False,,[],,,False,False,0,False,xsd:string,True,textarea,False,True,False
True,False,False,0,False,,False,False,,,True,True,,,False,False,False,0,False,False,False,,True,,False,False,False,False,False,2020 Amount Closed RU field created with Rollup helper,2020 Amount Closed RU Helper,0,,,X2020_Amount_Closed_RU_Helper__c,False,False,True,True,[],False,18,False,,[],,,False,False,2,False,xsd:double,True,currency,False,True,False
True,False,False,0,True,X2022_Profit_Sold__c +  X2022_Profit_Sold_Partner__c,False,False,,,False,True,,,False,False,False,0,False,False,False,,True,,True,False,False,False,False,,2022 Profit Sold Total,0,,,X2022_Profit_Sold_Total__c,False,False,True,True,[],False,18,False,,[],,,False,False,2,False,xsd:double,True,currency,False,False,False
True,False,False,0,True,,False,False,,,False,True,,,False,False,False,0,False,False,False,,True,,False,False,False,False,False,,2023 Profit Sold,0,,,X2023_Profit_Sold__c,False,False,True,True,[],False,18,False,,[],,,False,False,2,False,xsd:double,True,currency,False,False,False
True,False,False,0,True,,False,False,,,False,True,,,False,False,False,0,False,False,False,,True,,False,False,False,False,False,,2023 Profit Sold Partner,0,,,X2023_Profit_Sold_Partner__c,False,False,True,True,[],False,18,False,,[],,,False,False,2,False,xsd:double,True,currency,False,False,False
True,False,False,0,True,X2023_Profit_Sold__c +  X2023_Profit_Sold_Partner__c,False,False,,,False,True,,,False,False,False,0,False,False,False,,True,,True,False,False,False,False,,2023 Profit Sold Total,0,,,X2023_Profit_Sold_Total__c,False,False,True,True,[],False,18,False,,[],,,False,False,2,False,xsd:double,True,currency,False,False,False
False,False,False,0,False,,False,False,,,True,True,False,,True,False,False,0,False,False,False,,True,,False,True,False,False,False,,Has Tax Exempt Form uploaded,0,,,Has_Tax_Exempt_Form_uploaded__c,False,False,False,True,[],False,0,False,,[],,,False,False,0,False,xsd:boolean,True,boolean,False,True,False
True,False,False,0,True,Amount_Closed_All__c  /  Opps_Closed_Won__c,False,False,,,False,True,,,False,False,False,0,False,False,False,,True,,True,False,False,False,False,,AVG Sale Amount,0,,,AVG_Sale_Amount__c,False,False,True,True,[],False,18,False,,[],,,False,False,2,False,xsd:double,True,currency,False,False,False
True,False,False,0,True,,False,False,,,False,True,,,False,False,False,0,False,False,False,,True,,False,False,False,False,False,,Amount Quoted All,0,,,Amount_Quoted_All__c,False,False,True,True,[],False,18,False,,[],,,False,False,2,False,xsd:double,True,currency,False,False,False
True,False,False,765,False,,False,False,,,True,True,,,False,False,False,0,False,False,False,,True,,False,True,False,False,False,,delivery street,255,,,delivery_street__c,False,False,True,True,[],False,0,False,,[],,,False,False,0,False,xsd:string,True,string,False,True,False
True,False,False,765,False,,False,False,,,True,True,,,False,False,False,0,False,False,False,,True,,False,True,False,False,False,,delivery city,255,,,delivery_city__c,False,False,True,True,[],False,0,False,,[],,,False,False,0,False,xsd:string,True,string,False,True,False
True,False,False,765,False,,False,False,,,True,True,,,False,False,False,0,False,False,False,,True,,False,True,False,False,False,,delivery state,255,,,delivery_state__c,False,False,True,True,[],False,0,False,,[],,,False,False,0,False,xsd:string,True,string,False,True,False
True,False,False,765,False,,False,False,,,True,True,,,False,False,False,0,False,False,False,,True,,False,True,False,False,False,,delivery zipcode,255,,,delivery_zipcode__c,False,False,True,True,[],False,0,False,,[],,,False,False,0,False,xsd:string,True,string,False,True,False
True,False,False,0,True,,False,False,,,False,True,,,False,False,False,0,False,False,False,,True,,False,False,False,False,False,,Number of Granite Opps,0,,,Number_of_Granite_Opps__c,False,False,True,True,[],False,18,False,,[],,,False,False,0,False,xsd:double,True,double,False,False,False
True,False,False,0,False,,False,False,,,True,True,,,False,False,False,0,False,False,False,,True,,False,False,False,False,False,,lead_source_datetime,0,,,lead_source_datetime__c,False,False,True,True,[],False,0,False,,[],,,False,False,0,False,xsd:dateTime,True,datetime,False,True,False
False,False,False,0,True,Owner.IsActive = FALSE,False,False,,,False,True,,,True,False,False,0,False,False,False,,True,,True,True,False,False,False,,Owner Not Active,0,,,Owner_Not_Active__c,False,False,False,True,[],False,0,False,,[],,,False,False,0,False,xsd:boolean,True,boolean,False,False,False
True,False,False,0,True,,False,False,,,False,True,,,False,False,False,0,False,False,False,,True,,False,False,False,False,False,,2023 Amount Closed RU,0,,,X2023_Amount_Closed_RU__c,False,False,True,True,[],False,18,False,,[],,,False,False,2,False,xsd:double,True,currency,False,False,False
True,False,False,0,True,,False,False,,,False,True,,,False,False,False,0,False,False,False,,True,,False,False,False,False,False,,2023 Amount Closed PARTNER RU,0,,,X2023_Amount_Closed_PARTNER_RU__c,False,False,True,True,[],False,18,False,,[],,,False,False,2,False,xsd:double,True,currency,False,False,False
True,False,False,0,True,X2023_Amount_Closed_RU__c  +  X2023_Amount_Closed_PARTNER_RU__c,False,False,,,False,True,,,False,False,False,0,False,False,False,,True,,True,False,False,False,False,,2023 Amount Closed,0,,,X2023_Amount_Closed__c,False,False,True,True,[],False,18,False,,[],,,False,False,2,False,xsd:double,True,currency,False,False,False
False,False,False,0,False,,False,False,,,True,True,False,,True,False,False,0,False,False,False,,True,,False,True,False,False,False,,Marketing Field Target,0,,,Marketing_Field_Target__c,False,False,False,True,[],False,0,False,,[],,,False,False,0,False,xsd:boolean,True,boolean,False,True,False
True,False,False,0,True,,False,False,,,False,True,,,False,False,False,0,False,False,False,,True,,False,False,False,False,False,,2023 # Opps Sold,0,,,X2023_Opps_Sold__c,False,False,True,True,[],False,18,False,,[],,,False,False,0,False,xsd:double,True,double,False,False,False
True,False,False,0,True,,False,False,,,False,True,,,False,False,False,0,False,False,False,,True,,False,False,False,False,False,,Total Profit Lost,0,,,Total_Profit_Lost__c,False,False,True,True,[],False,18,False,,[],,,False,False,2,False,xsd:double,True,currency,False,False,False
True,False,False,0,True,,False,False,,,False,True,,,False,False,False,0,False,False,False,,True,,False,False,False,False,False,,2021 Profit Lost,0,,,X2021_Profit_Lost__c,False,False,True,True,[],False,18,False,,[],,,False,False,2,False,xsd:double,True,currency,False,False,False
